id1,entityname_original,entityname,Group1,Group1_id1,Group1_score,Group2,Group2_id1,Group2_score,Group3,Group3_id1,Group3_score,Group4,Group4_id1,Group4_score,Group5,Group5_id1,Group5_score,Group6,Group6_id1,Group6_score,Group7,Group7_id1,Group7_score,Group8,Group8_id1,Group8_score,Group9,Group9_id1,Group9_score,Group10,Group10_id1,Group10_score,Group11,Group11_id1,Group11_score,Group12,Group12_id1,Group12_score,Group13,Group13_id1,Group13_score,Group14,Group14_id1,Group14_score,Group15,Group15_id1,Group15_score,Group16,Group16_id1,Group16_score,Group17,Group17_id1,Group17_score,Group18,Group18_id1,Group18_score,Group19,Group19_id1,Group19_score,Group20,Group20_id1,Group20_score
1645,"DIA - Università Roma Tre, Roma, Italy","DIA - Università Roma Tre, Roma, Italy","Università Roma Tre -- Roma, Italy",9709,91.33333333333333,"Università Roma Tre -- Roma, Italy",9709,91.33333333333333,"Università Roma Tre, Roma, Italy",2127,95.0,"Università Roma Tre, Rome, Italy",8879,92.0,"Università Roma Tre, Roma, Italy",2127,95.0,"Università Roma Tre, Rome, Italy",8879,92.0,,,,"Università Roma Tre -- Roma, Italy",9709,91.33333333333333,"Università Roma Tre, Roma, Italy",2127,95.0,,,,,,,"Università Roma Tre, Rome, Italy",8879,92.0,"Università Roma Tre, Roma, Italy",2127,95.0,"Università Roma Tre, Rome, Italy",8879,92.0,"Università Roma Tre, Roma, Italy",2127,95.0,"Università Roma Tre, Rome, Italy",8879,92.0,"Università Roma Tre, Rome, Italy",8879,92.0,"Università Roma Tre -- Roma, Italy",9709,91.33333333333333,"Università Roma Tre -- Roma, Italy",9709,91.33333333333333,"Università Roma Tre, Rome, Italy",8879,92.0
4161,IBM Toronto,IBM Toronto,,,,,,,,,,IBM Toronto Lab,2056,90.0,,,,IBM Toronto Lab,2056,90.0,,,,IBM Toronto Lab,2056,90.0,,,,,,,,,,,,,IBM Toronto Lab,2056,90.0,,,,IBM Toronto Lab,2056,90.0,,,,IBM Toronto Lab,2056,90.0,,,,IBM Toronto Lab,2056,90.0,,,
5839,"University of Arizona, Tucson, AZ, USA","University of Arizona, Tucson, AZ, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,"University of Arizona, Tucson, AZ",60,95.66666666666667,,,,,,,,,,"University of Arizona, Tucson, AZ",60,95.66666666666667,,,,,,,,,,"University of Arizona, Tucson, AZ",60,95.66666666666667,,,,,,
6496,"Department of Computer Science, University of British Columbia, Vancouver, BC V6T 1Z4 Canada","Department of Computer Science, University of British Columbia, Vancouver, BC V6T 1Z4 Canada",,,,,,,,,,,,,,,,"Department of Computer Science, University of British Columbia, Vancouver, Canada",538,93.66666666666667,,,,,,,,,,,,,,,,,,,"Department of Computer Science, University of British Columbia, Vancouver, Canada",538,93.66666666666667,,,,,,,,,,"Department of Computer Science, University of British Columbia, Vancouver, Canada",538,93.66666666666667,,,,,,,"Department of Computer Science, University of British Columbia, Vancouver, Canada",538,93.66666666666667
3172,"National Univ. of Singapore, Republic of Singapore","National Univ. of Singapore, Republic of Singapore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,York University,York University,,,,,,,New York University,3412,92.0,,,,,,,New York University,3412,92.0,,,,New York University,3412,92.0,,,,New York University,3412,92.0,New York University,3412,92.0,New York University,3412,92.0,,,,New York University,3412,92.0,New York University,3412,92.0,New York University,3412,92.0,,,,New York University,3412,92.0,,,,,,
6104,"Yahoo! Research, Bangalore, India","Yahoo! Research, Bangalore, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,"University of Utah Salt Lake City, UT","University of Utah Salt Lake City, UT","University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,,,,,,,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,,,,,,,,,,,,,,,,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,,,,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,,,,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667,"University of Utah, Salt Lake City, UT, USA",5945,94.66666666666667
6607,"INRIA, BP 105, 78153 Le Chesnay, France","INRIA, BP 105, 78153 Le Chesnay, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"University of Hong Kong, Hong Kong","University of Hong Kong, Hong Kong","The University of Hong Kong, Hong Kong",7,96.0,"The University of Hong Kong, Hong Kong",7,96.0,"Hong Kong University, Hong Kong, Hong Kong",6166,88.0,,,,"The University of Hong Kong, Hong Kong",7,96.0,,,,"The Chinese University of Hong Kong, Hong Kong",2363,90.0,"The University of Hong Kong, Hong Kong, Hong Kong",5710,88.0,"City University of Hong Kong, Hong Kong, China",7890,90.33333333333333,,,,"University of Hong Kong, Hong Kong, Hong Kong",5554,91.0,"University of Hong Kong, Hong Kong, Hong Kong",5554,91.0,,,,"The Chinese University of Hong Kong, Hong Kong",2363,90.0,"Hong Kong University, Hong Kong, Hong Kong",6166,88.0,"University of Hong Kong, Hong Kong, Hong Kong",5554,91.0,"University of Hong Kong, Hong Kong, Hong Kong",5554,91.0,"University of Hong Kong, Hong Kong, Hong Kong",5554,91.0,"Hong Kong University, Hong Kong, Hong Kong",6166,88.0,"City University of Hong Kong, Hong Kong",75,95.33333333333333
7194,"University of the Saarland, D-66041 Saarbrücken, Germany","University of the Saarland, D-66041 Saarbrücken, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,"Spatial Technologies, Oracle Corporation, Nashua, New Hampshire","Spatial Technologies, Oracle Corporation, Nashua, New Hampshire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,"IBM Germany, Germany","IBM Germany, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,"IBM T.J. Watson Research Center, New York","IBM T.J. Watson Research Center, New York","IBM T. J. Watson Research Center, Yorktown, NY",1342,88.66666666666667,IBM T.J. Watson Research Center,791,91.0,,,,"IBM T. J. Watson Research Center, Yorktown, NY",1342,88.66666666666667,,,,,,,"IBM T. J. Watson Research Center, Yorktown, NY",1342,88.66666666666667,,,,,,,,,,IBM T. J. Watson Research Center,448,89.66666666666667,"IBM T. J. Watson Research Center, Yorktown, NY",1342,88.66666666666667,"IBM T. J. Watson, Research Center",4109,88.33333333333333,"IBM T.J. Watson Research Center, Hawthorne, New York",7422,88.33333333333333,IBM T. J. Watson Research Center,448,89.66666666666667,,,,"IBM T. J. Watson Research Center, Yorktown, NY",1342,88.66666666666667,"IBM T. J. Watson Research Center, Hawthorne, New York",2038,88.0,IBM T. J. Watson Research Center,448,89.66666666666667,,,
5645,"University of Athens, Athens, Greece","University of Athens, Athens, Greece","University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,,,,,,,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,,,,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,,,,,,,"University of Athens, Athens, Greece 15784",8611,94.66666666666667,"University of Athens, Athens, Greece 15784",8611,94.66666666666667,"University of Athens, Athens, Greece 15784",8611,94.66666666666667,"University of Athens, Athens, Greece 15771",9384,94.66666666666667,,,
1854,"Basic Research Unit, Helsinki Institute for Information Technology, Department of Computer Science, University of Helsinki, Finland","Basic Research Unit, Helsinki Institute for Information Technology, Department of Computer Science, University of Helsinki, Finland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,"University of Maryland, MD","University of Maryland, MD","University of Maryland, USA",8576,89.66666666666667,,,,University of Maryland,3452,95.33333333333333,University of Maryland,3452,95.33333333333333,,,,,,,,,,University of Maryland,3452,95.33333333333333,,,,"University of Maryland, USA",8576,89.66666666666667,"University of Maryland, USA",8576,89.66666666666667,,,,,,,,,,University of Maryland,3452,95.33333333333333,,,,University of Maryland,3452,95.33333333333333,"University of Maryland, USA",8576,89.66666666666667,University of Maryland,3452,95.33333333333333,"University of Maryland, USA",8576,89.66666666666667
9020,Harbin Institute of Tech.,Harbin Institute of Tech.,,,,,,,Harbin Institute of Technology,3111,90.66666666666667,,,,,,,,,,,,,,,,Harbin Institute of Technology,3111,90.66666666666667,,,,Harbin Institute of Technology,3111,90.66666666666667,Harbin Institute of Technology,3111,90.66666666666667,,,,,,,,,,Harbin Institute of Technology,3111,90.66666666666667,,,,,,,Harbin Institute of Technology,3111,90.66666666666667,,,
1805,"University of Leipzig, Germany","University of Leipzig, Germany",University of Leipzig,1113,88.66666666666667,,,,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,,,,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,University of Leipzig,1113,88.66666666666667,,,,,,,University of Leipzig,1113,88.66666666666667,,,,,,,University of Leipzig,1113,88.66666666666667,,,,,,,,,
8060,"Department of Computer Sciences, Purdue University, USA","Department of Computer Sciences, Purdue University, USA","Department of Computer Science, Brandeis University, USA",8087,89.0,"Department of Computer Sciences, Purdue University, West Lafayette IN",1512,88.0,,,,"Department of Computer Science, Stanford University, USA",8078,88.33333333333333,,,,,,,,,,"Department of Computer Science, Purdue University, USA",8379,98.66666666666667,"Department of Computer Sciences, Purdue University, West Lafayette, USA",8696,90.0,"Department of Computer Science, Purdue University, USA",8379,98.66666666666667,"Department of Computer Science, Stanford University, USA",8078,88.33333333333333,,,,"Department of Computer Science, Purdue University, USA",8379,98.66666666666667,"Department of Computer Science, Brown University, USA",8085,89.0,,,,,,,"Department of Computer Science, Purdue University, USA",8379,98.66666666666667,"Department of Computer Sciences, Purdue University, West Lafayette, USA",8696,90.0,"Department of Computer Science, Stanford University, USA",8078,88.33333333333333,"Department of Computer Science, Brandeis University, USA",8087,89.0
8350,"The Penn State University, USA","The Penn State University, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,"Dept. of Computer Science, Univ. of Manchester, United Kingdom","Dept. of Computer Science, Univ. of Manchester, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,"Department of Computer Sciences, Purdue University, West Lafayette, USA","Department of Computer Sciences, Purdue University, West Lafayette, USA","Department of Computer Sciences, Purdue University, West Lafayette, IN 47907-1398, USA",7882,92.33333333333333,"Department of Computer Sciences, Purdue University, West Lafayette IN",1512,96.0,"Department of Computer Sciences, Purdue University, West Lafayette, USA 47907-2107",9388,95.33333333333333,"Department of Computer Sciences, Purdue University, West Lafayette, IN",1216,96.0,"Department of Computer Sciences, Purdue University, West Lafayette, IN",1216,96.0,"Department of Computer Sciences, Purdue University, West Lafayette, IN",1216,96.0,"CERIAS and Department of Computer Science, Purdue University, West Lafayette, USA",8769,94.33333333333333,"Department of Computer Science, Purdue University, USA",8379,89.0,,,,"CERIAS and Department of Computer Science, Purdue University, West Lafayette, USA",8769,94.33333333333333,"Department of Computer Science, Purdue University, West Lafayette, IN",727,95.66666666666667,"Department of Computer Sciences, Purdue University, USA",8060,90.0,"Department of Computer Science, Purdue University, USA",8379,89.0,"Department of Computer Science, Purdue University, West Lafayette, USA 47907",8800,96.33333333333333,"Department of Computer Sciences, Purdue University, West Lafayette, Indiana",732,93.33333333333333,"CERIAS and Department of Computer Science, Purdue University, West Lafayette, USA",8769,94.33333333333333,"Department of Computer Science, Purdue University, USA",8379,89.0,,,,"Department of Computer Sciences, Purdue University, West Lafayette, IN",1216,96.0,"CERIAS and Department of Computer Science, Purdue University, West Lafayette, USA",8769,94.33333333333333
9530,"28msec, Inc.","28msec, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7732,Univ. of Washington; E-mail: alon@cs.washington.edu,Univ. of Washington; E-mail: alon@cs.washington.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,"Infobright Inc., Toronto, Canada","Infobright Inc., Toronto, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,"Oxford University, Oxford, United Kngdm","Oxford University, Oxford, United Kngdm","Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,,,,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,,,,,"Oxford University, Oxford, United Kingdom",6141,97.33333333333333,,,
682,"IBM T. J. Watson Research Center, Hawhorne, NY","IBM T. J. Watson Research Center, Hawhorne, NY","IBM T.J. Watson Research Center, Hawthorne, USA",9315,92.0,"IBM T. J. Watson Research Center, Hawthorne NY",1068,98.33333333333333,"IBM Thomas J. Watson Research Center, Hawthorne, NY, USA",5860,88.0,,,,"IBM T.J. Watson Research Center, Hawthorne, NY",2573,98.33333333333333,"IBM T. J. Watson Research Center, Hawthorne NY",1068,98.33333333333333,"IBM T.J. Watson Research Center, Hawthorne, USA",9315,92.0,"IBM T. J. Watson Research Center, Hawthorne, NY",363,98.66666666666667,"IBM T.J. Watson Research Ctr., Hawthorne, NY",2268,93.0,"IBM T.J. Watson Research Center Hawthorne, NY",2330,97.33333333333333,IBM T. J. Watson Research Center,448,88.33333333333333,"IBM T.J. Watson Research Center, Hawthorne, USA",9315,92.0,"IBM T. J. Watson Research Center, Hawthorne, NY",363,98.66666666666667,"IBM Thomas J. Watson Research Center, Hawthorne, NY, USA",5860,88.0,IBM T. J. Watson Research Center,448,88.33333333333333,"IBM T.J. Watson Research Ctr., Hawthorne, NY",2268,93.0,"IBM T.J. Watson Research Center Hawthorne, NY",2330,97.33333333333333,"IBM T. J. Watson Research Center, Hawthorne, New York",2038,93.66666666666667,"IBM Thomas J. Watson Research Center, Hawthorne, NY",7287,91.0,"IBM T. J. Watson Research Center, Hawthorne, NY, USA",5583,95.33333333333333
7734,"Institute of Pedagogy and Informatics, Faculty of Philosophy IV, Humboldt University Berlin, 10117 Berlin, Germany; e-mail: berendt@educat.hu-berlin.de","Institute of Pedagogy and Informatics, Faculty of Philosophy IV, Humboldt University Berlin, 10117 Berlin, Germany; e-mail: berendt@educat.hu-berlin.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,"Oxford University, Oxford, UK","Oxford University, Oxford, UK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587,"Univ. degli Studi di Torino, Torino, Italy","Univ. degli Studi di Torino, Torino, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,"CWI, SJ Amsterdam, The Netherlands","CWI, SJ Amsterdam, The Netherlands","CWI, Amsterdam, The Netherlands",1002,93.33333333333333,,,,,,,"CWI, Amsterdam, The Netherlands 1098 SJ",8614,89.66666666666667,"CWI Amsterdam, The Netherlands",466,93.0,"CWI Amsterdam, The Netherlands",466,93.0,"CWI, Amsterdam, The Netherlands 1098 SJ",8614,89.66666666666667,,,,"CWI, Amsterdam, The Netherlands",1002,93.33333333333333,"CWI, Amsterdam, The Netherlands 1098 SJ",8614,89.66666666666667,"CWI, Amsterdam, The Netherlands 1098 SJ",8614,89.66666666666667,,,,"CWI, Amsterdam, The Netherlands",1002,93.33333333333333,"CWI Amsterdam, The Netherlands",466,93.0,,,,,,,"CWI, Amsterdam, The Netherlands",1002,93.33333333333333,,,,"CWI Amsterdam, The Netherlands",466,93.0,,,
15,"IBM Almaden Research Center, San Jose, CA","IBM Almaden Research Center, San Jose, CA",,,,"IBM Almaden Research Center, San Jose, CA, USA",3865,96.33333333333333,"Almaden Research Center, San Jose, CA, USA",5887,89.66666666666667,"IBM Almaden, Research Center, San Jose, CA",1856,99.0,"IBM Almaden Research Center, San Jose, CA, USA",3865,96.33333333333333,"IBM Almaden Research Center, San Jose, California",681,92.66666666666667,"IBM Almaden Research Center, USA",8069,88.33333333333333,"IBM Almaden Research Center, USA",8069,88.33333333333333,"IBM Almaden Research Center, San Jose CA",1715,99.0,"IBM Almaden Research Center, USA",8069,88.33333333333333,"IBM Almaden Research Center, San Jose, USA",5767,94.0,"IBM Almaden Research Center, San Jos, CA, USA",6150,95.0,"IBM Almaden, Research Center, San Jose, CA",1856,99.0,"IBM Almaden Research Center, San Jose CA",1715,99.0,"Almaden Research Center, San Jose, CA, USA",5887,89.66666666666667,"IBM Almaden Research Center San Jose , CA",6549,98.66666666666667,"IBM Almaden, Research Center, San Jose, CA",1856,99.0,"IBM Almaden Research Center, San Jose, CA, USA",3865,96.33333333333333,"IBM Almaden Research Center, San Jose, USA 95120",9338,90.0,"IBM Almaden Research Center, San Jose, CA, USA",3865,96.33333333333333
